キャリア,地域,都道府県,店名,住所,URL,スラッグ,緯度,経度,取得元,取得日
aeonmobile,東北,青森県,イオンモバイルつがる柏,038-3107 青森県つがる市柏稲盛幾世41,https://aeonmobile.jp/shoplist/tsugarukashiwa/,aeon-mobile-tsugarukashiwa,40.80203667138016,140.4142545759074,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東北,青森県,イオンモバイル下田,039-2112 青森県上北郡おいらせ町中野平40-1,https://aeonmobile.jp/shoplist/shimoda/,aeon-mobile-shimoda,40.60199487934391,141.41722011519786,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東北,青森県,イオンモバイル八戸沼館,031-0071 青森県八戸市沼館4丁目7－111,https://aeonmobile.jp/shoplist/hachinohenumadate/,aeon-mobile-hachinohenumadate,40.52834243947709,141.49740560817375,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,東北,青森県,UQスポット イオンタウン弘前樋の口,青森県 弘前市 大字樋の口２丁目９－６ イオンタウン弘前樋の口 １Ｆ,https://www.uqwimax.jp/mobile/shoplist/T005U03/,uq-mobile-t005u03,40.602722,140.444197,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,東北,青森県,UQスポット サンロード青森,青森県 青森市 緑３丁目９番地２ サンロード青森 ２階,https://www.uqwimax.jp/mobile/shoplist/T005U04/,uq-mobile-t005u04,40.806395,140.752762,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,東北,青森県,ワイモバイルケーズデンキ弘前本店,036-8084 青森県弘前市大字高田4丁目2‐7,https://www.ymobile.jp/shop/detail/W13U/,ymobile-w13u,40.598564,140.508249,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東北,青森県,ワイモバイルケーズデンキ青森本店,030-0847 青森県青森市東大野2丁目10‐1,https://www.ymobile.jp/shop/detail/W208/,ymobile-w208,40.800118,140.743714,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,東海,静岡県,イオンモバイル焼津,425-0047 静岡県焼津市東祢宜島12-4,https://aeonmobile.jp/shoplist/yaizu/,aeon-mobile-yaizu,34.83933498039914,138.3073553149863,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,静岡県,イオンモバイル清水,424-0871 静岡県静岡市清水区上原1-6-16,https://aeonmobile.jp/shoplist/shimizu/,aeon-mobile-shimizu,35.00925198035655,138.45654731499127,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,静岡県,イオンモバイル静岡,422-8042 静岡県静岡市駿河区石田1丁目5-1,https://aeonmobile.jp/shoplist/shizuoka/,aeon-mobile-shizuoka,34.95962687432726,138.40099127005433,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,静岡県,イオンモバイル袋井,437-0125 静岡県袋井市上山梨4丁目1番地の1,https://aeonmobile.jp/shoplist/fukuroi/,aeon-mobile-fukuroi,34.784968980412984,137.90058331498463,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,静岡県,イオンモバイル浜松市野,435-0052 静岡県浜松市中央区天王町字諏訪1981-3,https://aeonmobile.jp/shoplist/hamamatsuichino/,aeon-mobile-hamamatsuichino,34.71831970000001,137.76308843955078,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,静岡県,イオンモバイル富士宮,418-0032 静岡県富士宮市浅間町1-8,https://aeonmobile.jp/shoplist/fujinomiya/,aeon-mobile-fujinomiya,35.22059507273947,138.6098965756348,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,東海,静岡県,UQスポット サントムーン柿田川,静岡県 駿東郡清水町 玉川６１－２ サントムーン柿田川 本館２Ｆ,https://www.uqwimax.jp/mobile/shoplist/N30913U/,uq-mobile-n30913u,35.110552,138.903998,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,東海,静岡県,UQスポット ららぽーと沼津,静岡県 沼津市 東椎路字東荒３０１番地３ ららぽーと沼津３階 ３０１８０,https://www.uqwimax.jp/mobile/shoplist/N30926U/,uq-mobile-n30926u,35.11915,138.840123,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,東海,静岡県,UQスポット ららぽーと磐田,静岡県 磐田市 高見丘1200番地 ２階,https://www.uqwimax.jp/mobile/shoplist/N00223U/,uq-mobile-n00223u,34.750452,137.842203,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,東海,静岡県,ワイモバイルBiVi藤枝,426-0067 静岡県藤枝市前島1丁目7‐10 BiVi藤枝1F,https://www.ymobile.jp/shop/detail/W0DW/,ymobile-w0dw,34.8473644,138.2529551,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルアピタ磐田,438-0071 静岡県磐田市今之浦3丁目1番11 アピタ磐田店2F,https://www.ymobile.jp/shop/detail/W9IY/,ymobile-w9iy,34.718053,137.857009,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルイオンセントラルスクエア静岡,422-8042 静岡県静岡市駿河区石田1丁目5‐1 イオンセントラルスクエア静岡1F,https://www.ymobile.jp/shop/detail/W9ZG/,ymobile-w9zg,34.959722,138.401666,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルイオンタウン富士南,416-0934 静岡県富士市鮫島118‐10 イオンタウン富士南,https://www.ymobile.jp/shop/detail/W14K/,ymobile-w14k,35.140207,138.675648,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルイオンモール浜松市野,435-0052 静岡県浜松市中央区天王町諏訪1981‐3 イオンモール浜松市野1F,https://www.ymobile.jp/shop/detail/WA23/,ymobile-wa23,34.739715,137.762233,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルエディオンイオンモール浜松志都呂店,432-8069 静岡県浜松市中央区志都呂2丁目37番1号 イオンモール浜松志都呂1階,https://www.ymobile.jp/shop/detail/W20O/,ymobile-w20o,34.697202,137.653057,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルエディオンサントムーン柿田川店,411-0907 静岡県駿東郡清水町伏見字泉頭58‐1,https://www.ymobile.jp/shop/detail/W0NA/,ymobile-w0na,35.108807,138.900918,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルエディオン清水店,424-0043 静岡県静岡市清水区永楽町14‐50,https://www.ymobile.jp/shop/detail/W20L/,ymobile-w20l,35.024759,138.472415,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルコジマ×ビックカメラ静岡店,422-8004 静岡県静岡市駿河区国吉田1丁目1‐57,https://www.ymobile.jp/shop/detail/W128/,ymobile-w128,34.995925,138.425511,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルプレ葉ウォーク浜北,434-0038 静岡県浜松市浜名区貴布祢1200 2階,https://www.ymobile.jp/shop/detail/W05D/,ymobile-w05d,34.79773983,137.7793664,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルベイドリーム清水,424-0906 静岡県静岡市清水区駒越北町8番1号 ベイドリーム清水2F,https://www.ymobile.jp/shop/detail/W0WC/,ymobile-w0wc,34.984547,138.499825,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイルマークイズ静岡,420-0821 静岡県静岡市葵区柚木1026 MARK IS静岡2F,https://www.ymobile.jp/shop/detail/W9WU/,ymobile-w9wu,34.984322,138.409418,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,静岡県,ワイモバイル日清プラザ三島,411-0838 静岡県三島市中田町9番30号 日清プラザ三島3F,https://www.ymobile.jp/shop/detail/W9ZF/,ymobile-w9zf,35.11332327,138.9192322,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,北陸,石川県,イオンモバイルかほく,929-1198 石川県かほく市内日角タ25番,https://aeonmobile.jp/shoplist/kahoku/,aeon-mobile-kahoku,36.70907747996745,136.6988807150434,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,北陸,石川県,イオンモバイルもりの里,920-1184 石川県金沢市もりの里1丁目70番地,https://aeonmobile.jp/shoplist/morinosato/,aeon-mobile-morinosato,36.55164048000048,136.68773401503827,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,北陸,石川県,イオンモバイル新小松,923-0862 石川県小松市清六町315番地,https://aeonmobile.jp/shoplist/shinkomatsu/,aeon-mobile-shinkomatsu,36.40717692199024,136.451001085326,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,北陸,石川県,UQスポット イオンモールかほく,石川県 かほく市 内日角タ25番 イオンモールかほく2F,https://www.uqwimax.jp/mobile/shoplist/H303121/,uq-mobile-h303121,36.709023,136.701117,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,北陸,石川県,UQスポット イオンモール新小松,石川県 小松市 清六町３１５番地,https://www.uqwimax.jp/mobile/shoplist/H364002/,uq-mobile-h364002,36.395042,136.467201,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,北陸,石川県,UQスポット イオンモール白山,石川県 白山市 横江町5001番地イオンモール白山3F,https://www.uqwimax.jp/mobile/shoplist/H303120/,uq-mobile-h303120,36.545018,136.583205,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,北陸,石川県,ワイモバイルイオンモール新小松,923-0862 石川県小松市清六町315番地 イオンモール新小松3階,https://www.ymobile.jp/shop/detail/W9ZV/,ymobile-w9zv,36.395032,136.467032,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,北陸,石川県,ワイモバイルエディオン金沢本店,921-8804 石川県野々市市野代2丁目11,https://www.ymobile.jp/shop/detail/W13L/,ymobile-w13l,36.539716,136.602235,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,関東,千葉県,イオンスタイル木更津,292-0835 千葉県木更津市築地1-4,https://aeonmobile.jp/shoplist/kisarazu/,aeon-mobile-kisarazu,34.999598164674005,134.89771971701944,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイルノア,278-0031 千葉県野田市中根36-1,https://aeonmobile.jp/shoplist/noa/,aeon-mobile-noa,35.94765608013292,139.87380651501977,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイルマリンピア,261-0004 千葉県千葉市美浜区高洲3-13-1,https://aeonmobile.jp/shoplist/marinpia/,aeon-mobile-marinpia,35.628433380206744,140.0710226150099,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイルユーカリが丘,285-0850 千葉県佐倉市西ﾕｰｶﾘが丘6丁目12番地3,https://aeonmobile.jp/shoplist/yu-karigaoka/,aeon-mobile-yu-karigaoka,35.7263758470983,140.1497027214997,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル稲毛,263-0043 千葉県千葉市稲毛区小仲台1-4-20,https://aeonmobile.jp/shoplist/inage/,aeon-mobile-inage,35.636699980204725,140.0928373150102,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル鎌ヶ谷,273-0107 千葉県鎌ヶ谷市新鎌ヶ谷2丁目7番1号,https://aeonmobile.jp/shoplist/kamagaya/,aeon-mobile-kamagaya,35.77828642255621,139.99848487566044,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル鎌取,266-0031 千葉県千葉市緑区おゆみ野3-16-1,https://aeonmobile.jp/shoplist/kamatori/,aeon-mobile-kamatori,35.5613697302224,140.1752577150079,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル館山,294-0047 千葉県館山市八幡545-1,https://aeonmobile.jp/shoplist/tateyama/,aeon-mobile-tateyama,35.00595648035715,139.85947281499114,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル検見川浜,261-0011 千葉県千葉市美浜区真砂4-2-6,https://aeonmobile.jp/shoplist/kemigawahama/,aeon-mobile-kemigawahama,35.63781527260122,140.05792227578584,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル市川妙典,272-0111 千葉県市川市妙典5-3-1,https://aeonmobile.jp/shoplist/ichikawamyoden/,aeon-mobile-ichikawamyoden,35.6928355801916,139.92567201501183,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル成田,286-0029 千葉県成田市ウィング土屋24番地,https://aeonmobile.jp/shoplist/narita/,aeon-mobile-narita,35.79537753016791,140.31712206501516,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル千葉ニュータウン,286-0029 千葉県印西市中央北3-1-1,https://aeonmobile.jp/shoplist/chibanyu-taun/,aeon-mobile-chibanyu-taun,35.80293588016614,140.11154471526208,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル船橋,273-0045 千葉県船橋市山手1-1-8,https://aeonmobile.jp/shoplist/funabashi/,aeon-mobile-funabashi,35.7118530620232,139.9791988980837,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル津田沼,275-0016 千葉県習志野市津田沼1-23-1,https://aeonmobile.jp/shoplist/tsudanuma/,aeon-mobile-tsudanuma,35.690175263408776,140.02517241298008,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル柏,277-0854 千葉県柏市豊町2-5-25,https://aeonmobile.jp/shoplist/kashiwa/,aeon-mobile-kashiwa,35.85176693015489,139.9593690150167,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル八千代緑が丘,276-0049 千葉県八千代市緑ヶ丘2丁目1番3,https://aeonmobile.jp/shoplist/yachiyomidorigaoka/,aeon-mobile-yachiyomidorigaoka,35.72747038659895,140.07333041361022,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオンモバイル幕張新都心,261-8535 千葉県千葉市美浜区豊砂1-1,https://aeonmobile.jp/shoplist/makuharishintoshin/,aeon-mobile-makuharishintoshin,35.65224938020118,140.03042191501058,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,千葉県,イオン海浜幕張店,261-0021 千葉県千葉市美浜区ひび野1-3,https://aeonmobile.jp/shoplist/makuhari/,aeon-mobile-makuhari,35.652773370803565,140.0340526251551,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,関東,千葉県,UQスポット アリオ市原,千葉県 市原市 更級四丁目３番地２,https://www.uqwimax.jp/mobile/shoplist/E179010/,uq-mobile-e179010,35.508141,140.1016,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット イオンタウンユーカリが丘,千葉県 佐倉市 西ユーカリが丘６丁目１２－３ イオンタウンユーカリが丘東館2F,https://www.uqwimax.jp/mobile/shoplist/E206008/,uq-mobile-e206008,35.726178,140.150296,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット イオンタウン成田富里,千葉県 成田市 東町１３３番地,https://www.uqwimax.jp/mobile/shoplist/E206010/,uq-mobile-e206010,35.778016,140.323199,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット イオンモール幕張新都心,千葉県 千葉市美浜区 豊砂１－１ イオンモール幕張新都心グランドモール３Ｆ,https://www.uqwimax.jp/mobile/shoplist/E336UQ5/,uq-mobile-e336uq5,35.653874,140.031599,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット イオンモール木更津,千葉県 木更津市 築地１－４ イオンモール木更津２Ｆ,https://www.uqwimax.jp/mobile/shoplist/E336UQ7/,uq-mobile-e336uq7,35.365333,139.908553,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット ネクスト船橋,千葉県 船橋市 本町１－５－１ ｎｅｘｔ船橋１Ｆ,https://www.uqwimax.jp/mobile/shoplist/E336UQ3/,uq-mobile-e336uq3,35.700238,139.985701,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット モラージュ柏,千葉県 柏市 大山台２丁目３－１ モラージュ柏１Ｆ,https://www.uqwimax.jp/mobile/shoplist/E339UQ3/,uq-mobile-e339uq3,35.882398,139.969104,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット ユニモちはら台,千葉県 市原市 ちはら台西3-4 unimoちはら台2F,https://www.uqwimax.jp/mobile/shoplist/E336UQ4/,uq-mobile-e336uq4,35.52759,140.172493,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,千葉県,UQスポット ららぽーと柏の葉,千葉県 柏市 若柴１７５ ららぽーと柏の葉３階,https://www.uqwimax.jp/mobile/shoplist/E339UQ6/,uq-mobile-e339uq6,35.893777,139.950115,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,関東,千葉県,ワイモバイルイオンタウン成田富里,286-0025 千葉県成田市東町133 イオンタウン成田富里2階,https://www.ymobile.jp/shop/detail/W9PA/,ymobile-w9pa,35.77810683,140.3228744,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルイオンモール千葉ニュータウン,270-1350 千葉県印西市中央北3丁目2 イオンモール千葉ニュータウン3階,https://www.ymobile.jp/shop/detail/WA08/,ymobile-wa08,35.80190806,140.1119298,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルイオンモール木更津,292-0835 千葉県木更津市築地1‐4 イオンモール木更津,https://www.ymobile.jp/shop/detail/W9D5/,ymobile-w9d5,35.364302,139.908125,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルケーズデンキオーツーパーク稲毛店,263-0051 千葉県千葉市稲毛区園生町380‐1,https://www.ymobile.jp/shop/detail/W12I/,ymobile-w12i,35.651601,140.119245,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルケーズデンキ東京ベイサイド新浦安,279-0013 千葉県浦安市日の出4丁目1番8号,https://www.ymobile.jp/shop/detail/W94X/,ymobile-w94x,35.643921,139.9248073,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルケーズデンキ柏中央店,277-0872 千葉県柏市十余二276番地60,https://www.ymobile.jp/shop/detail/W9CW/,ymobile-w9cw,35.881942,139.964719,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルノジマイオンモール幕張新都心店,261-0024 千葉県千葉市美浜区豊砂1‐6 イオンモール幕張新都心 アクティブモール2F,https://www.ymobile.jp/shop/detail/W257/,ymobile-w257,35.655362,140.025683,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルノジマイオン八千代緑が丘店,276-0049 千葉県八千代市緑が丘2丁目1‐3イオンモール八千代緑が丘3F,https://www.ymobile.jp/shop/detail/W9D1/,ymobile-w9d1,35.727824,140.073182,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルフルルガーデン八千代,276-0029 千葉県八千代市村上南1丁目3‐1 フルルガーデン八千代3階,https://www.ymobile.jp/shop/detail/WA02/,ymobile-wa02,35.722346,140.11783,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,千葉県,ワイモバイルモラージュ柏,277-0837 千葉県柏市大山台2丁目3 モラージュ柏2F,https://www.ymobile.jp/shop/detail/W047/,ymobile-w047,35.883006,139.968281,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイルおおとり,593-8324 大阪府堺市西区鳳東町7-733,https://aeonmobile.jp/shoplist/ootori/,aeon-mobile-ootori,34.53230576005315,135.46396212210317,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイルりんくう泉南,590-0535 大阪府泉南市りんくう南浜3-12,https://aeonmobile.jp/shoplist/rinkuusennan/,aeon-mobile-rinkuusennan,34.38174258051753,135.26672961500233,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル茨木,567-0033 大阪府茨木市松ｹ本町8番30号ｰ3,https://aeonmobile.jp/shoplist/ibaraki/,aeon-mobile-ibaraki,34.810004580406634,135.55589751501498,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル喜連瓜破駅前,547-0024 大阪府大阪市平野区瓜破2-1-13,https://aeonmobile.jp/shoplist/kireuriwari/,aeon-mobile-kireuriwari,34.60837498045826,135.54971831500913,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル金剛東,584-0082 大阪府富田林市向陽台3-1-1,https://aeonmobile.jp/shoplist/kongohigashi/,aeon-mobile-kongohigashi,34.501318280486146,135.57802231500588,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル高槻,569-8567 大阪府高槻市萩之庄3-47-2,https://aeonmobile.jp/shoplist/takatsuki/,aeon-mobile-takatsuki,34.85885398039424,135.6417683150164,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル堺鉄砲町,590-0905 大阪府堺市堺区鉄砲町1-1,https://aeonmobile.jp/shoplist/sakaiteppocho/,aeon-mobile-sakaiteppocho,34.59414498046193,135.47773861500863,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル堺北花田,591-8008 大阪府堺市北区東浅香山町4丁1番12号,https://aeonmobile.jp/shoplist/sakaikitahanada/,aeon-mobile-sakaikitahanada,34.585474780464295,135.51247481500846,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル四條畷,575-0001 大阪府四條畷市砂四丁目3番2号,https://aeonmobile.jp/shoplist/shijonawate/,aeon-mobile-shijonawate,34.746977580422666,135.62829931501312,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル大阪ドームシティ,550-0023 大阪府大阪市西区千代崎3丁目13番1号,https://aeonmobile.jp/shoplist/osakado-mushiti/,aeon-mobile-osakado-mushiti,34.6705396804423,135.47563871501092,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル大日,570-0016 大阪府守口市大日東町1番18号,https://aeonmobile.jp/shoplist/dainichi/,aeon-mobile-dainichi,34.74883967861591,135.57989267867848,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル鶴見緑地,538-0053 大阪府大阪市鶴見区鶴見4-17-1,https://aeonmobile.jp/shoplist/tsurumiryokuchi/,aeon-mobile-tsurumiryokuchi,34.7047796804335,135.56493601501208,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,大阪府,イオンモバイル野田阪神,553-0001 大阪市福島区海老江1-1-23,https://aeonmobile.jp/shoplist/nodahanshin/,aeon-mobile-nodahanshin,34.69518868043588,135.47370791501154,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット あべのキューズモール,大阪府 大阪市阿倍野区 阿倍野筋1丁目6-1 あべのキューズモールB1F,https://www.uqwimax.jp/mobile/shoplist/K062093/,uq-mobile-k062093,34.645417,135.512259,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット アリオ八尾,大阪府 八尾市 光町２－３－３ アリオモール３Ｆ,https://www.uqwimax.jp/mobile/shoplist/K433102/,uq-mobile-k433102,34.632476,135.605804,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット アリオ鳳,大阪府 堺市西区 鳳南町３丁１９９－１２,https://www.uqwimax.jp/mobile/shoplist/KD50002/,uq-mobile-kd50002,34.524745,135.459401,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット イオンモール堺鉄砲町,大阪府 堺市堺区 鉄砲町１ ３Ｆ,https://www.uqwimax.jp/mobile/shoplist/K537016/,uq-mobile-k537016,34.594078,135.481176,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット イオンモール堺北花田,大阪府 堺市北区 東浅香山町４丁１－１２ イオンモール堺北花田４Ｆ,https://www.uqwimax.jp/mobile/shoplist/K062083/,uq-mobile-k062083,34.583909,135.515764,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット イオンモール四條畷,大阪府 四條畷市 砂４丁目３番２号 イオンモール四條畷３階,https://www.uqwimax.jp/mobile/shoplist/K433113/,uq-mobile-k433113,34.746114,135.629287,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット イオンモール鶴見緑地,大阪府 大阪市鶴見区 鶴見４－１７－１ イオンモール鶴見緑地４Ｆ,https://www.uqwimax.jp/mobile/shoplist/K062075/,uq-mobile-k062075,34.703558,135.566354,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット くずはモール,大阪府 枚方市 楠葉花園町１５－１ くずはモール３Ｆ,https://www.uqwimax.jp/mobile/shoplist/K062086/,uq-mobile-k062086,34.861283,135.677307,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット セブンパーク天美,大阪府 松原市 天美東3丁目500番地 3Ｆ,https://www.uqwimax.jp/mobile/shoplist/K433111/,uq-mobile-k433111,34.591979,135.542681,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット ディアモール大阪,大阪府 大阪市北区 梅田１丁目 大阪駅前ダイヤモンド地下街３号 ディアモール大阪,https://www.uqwimax.jp/mobile/shoplist/K062087/,uq-mobile-k062087,34.700347,135.4974,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット ららぽーとＥＸＰＯＣＩＴＹ,大阪府 吹田市 千里万博公園２－１ ららぽーとＥＸＰＯＣＩＴＹ３階,https://www.uqwimax.jp/mobile/shoplist/K062089/,uq-mobile-k062089,34.806006,135.536212,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,大阪府,UQスポット ららぽーと和泉,大阪府 和泉市 あゆみ野４－４－７ ららぽーと和泉４Ｆ,https://www.uqwimax.jp/mobile/shoplist/KD80005/,uq-mobile-kd80005,34.436824,135.448196,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
